Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1436,Audi,2000,1.6,Gasolina,Manual,106176,Usado,5270.22,A3
1437,Toyota,2022,2.5,Diesel,Manual,29511,Usado,35765.31,RAV4
1438,Honda,2012,2,Gasolina,Automatico,100915,Usado,13666.54,Accord
1439,BMW,2014,3,Diesel,Automatico,105068,Usado,32046.44,X5
1440,Toyota,2004,1.5,Hibrido,Automatico,168853,Usado,8864.77,Prius
1441,Audi,2020,3,Gasolina,Automatico,38777,Usado,29170.53,Q5
1442,Honda,2016,2.4,Gasolina,Manual,24461,Usado,13159.89,CR-V
1443,Toyota,2022,2.5,Hibrido,Automatico,11436,Usado,23703.04,Camry
1444,Ford,2023,2.3,Gasolina,Automatico,11916,Usado,28714.31,Explorer
1446,BMW,2020,NA,Electrico,Automatico,41654,Usado,30015.71,3 Series
1447,Toyota,2021,2,Gasolina,Automatico,26116,Usado,29868.76,Camry
1449,Ford,2017,1,Gasolina,Automatico,35781,Usado,10810.22,Focus
1453,Honda,2022,1.6,Diesel,Automatico,29365,Usado,36376.7,CR-V
1454,Ford,2008,2,Gasolina,Manual,153095,Usado,8056.08,Focus
1455,Honda,2020,2.4,Gasolina,Automatico,40324,Usado,18148.39,CR-V
1457,Toyota,2011,2.4,Gasolina,Automatico,86723,Usado,12083.81,Corolla
1458,Ford,2001,1.6,Gasolina,Manual,121847,Usado,1838.48,Fiesta
1459,Ford,2002,3.8,Gasolina,Automatico,130474,Usado,6721.2,Mustang
1461,Ford,2011,4.6,Gasolina,Automatico,51161,Usado,10743.82,Mustang
1462,Ford,2014,1,Gasolina,Automatico,85094,Usado,9813.17,Focus
1463,Mercedes,2008,5.5,Gasolina,Manual,75572,Usado,8091.46,E-Class
1464,Toyota,2022,1.8,Hibrido,Automatico,11040,Usado,25129.42,Prius
1467,Mercedes,2015,1.6,Gasolina,Automatico,58326,Usado,14785.56,C-Class
1469,Toyota,2003,1.5,Hibrido,Automatico,179843,Usado,9441.78,Prius
1470,Toyota,2000,2.2,Gasolina,Automatico,131165,Usado,5515.7,Camry
1471,Audi,2023,2.9,Gasolina,Automatico,23009,Usado,44358.63,A4
1474,Mercedes,2023,2,Hibrido,Automatico,11185,Usado,44316.37,GLC
1475,Honda,2004,1.2,Gasolina,Manual,146613,Usado,5830.65,Fit
1476,BMW,2006,4.8,Gasolina,Manual,82930,Usado,8163.02,5 Series
1477,Honda,2003,1.4,Gasolina,Manual,175739,Usado,6786.94,Civic
1478,Audi,2004,1.4,Gasolina,Manual,155695,Usado,7436.65,A3
1479,Toyota,2023,2.5,Diesel,Manual,11482,Usado,27111.53,RAV4
1481,Toyota,2000,1.5,Hibrido,Automatico,177160,Usado,9300.92,Prius
1482,BMW,2014,4.4,Gasolina,Automatico,64845,Usado,19376.15,X5
1483,Toyota,2019,1.8,Hibrido,Automatico,41181,Usado,18542.9,Corolla
1484,Toyota,2018,1.8,Hibrido,Automatico,46131,Usado,19686.3,Prius
1485,BMW,2009,3,Diesel,Automatico,100024,Usado,9802.36,X3
1486,Mercedes,2017,1.5,Gasolina,Automatico,50729,Usado,42934.76,E-Class
1487,Mercedes,2002,5.4,Gasolina,Manual,167341,Usado,10892.31,C-Class
1488,BMW,2010,4.4,Gasolina,Manual,144311,Usado,14317.27,3 Series
1490,Audi,2010,1.9,Diesel,Manual,99171,Usado,6917.11,A3
1492,Tesla,2016,NA,Electrico,Automatico,28848,Usado,35526.56,Model S
1493,Toyota,2005,1.5,Hibrido,Automatico,131638,Usado,6911,Prius
1497,Ford,2015,2,Gasolina,Automatico,84262,Usado,9696.63,Focus
1498,Ford,2019,1.5,Gasolina,Automatico,47653,Usado,10834.28,Fiesta
1499,Ford,2023,1,Gasolina,Automatico,12778,Usado,13766.66,Fiesta
1500,Mercedes,2011,3.5,Gasolina,Manual,50025,Usado,12006.35,C-Class
1502,Audi,2000,1.8,Gasolina,Automatico,125355,Usado,6414.75,A3
1504,Audi,2016,2,Gasolina,Automatico,51187,Usado,29378.86,A4
1505,Audi,2012,2,Diesel,Manual,97606,Usado,12521.2,A3
1506,Mercedes,2017,4,Gasolina,Automatico,40061,Usado,34104.14,GLC
1507,Ford,2004,2.3,Gasolina,Automatico,170587,Usado,6512.65,Focus
1508,Honda,2023,1.3,Hibrido,Automatico,23009,Usado,25707.51,Fit
1509,Toyota,2023,2,Gasolina,Automatico,7334,Usado,23884.3,Corolla
1510,Mercedes,2002,1.8,Gasolina,Manual,109827,Usado,5859.82,C-Class
1511,Ford,2010,4,Gasolina,Automatico,124599,Usado,8623.4,Explorer
1513,Honda,2003,1.4,Gasolina,Automatico,139143,Usado,5205.02,Civic
1514,Honda,2013,2,Gasolina,Automatico,91771,Usado,12626.46,Accord
1516,BMW,2010,3,Gasolina,Automatico,124813,Usado,12231.69,X3
1517,Toyota,2009,1.5,Hibrido,Automatico,105496,Usado,8928.39,Prius
1518,Honda,2018,1.5,Gasolina,Automatico,39330,Usado,14965.31,Civic
1519,Mercedes,2017,2,Hibrido,Automatico,32952,Usado,30982.43,GLC
1521,Ford,2014,5.4,Gasolina,Automatico,100196,Usado,21041.12,Mustang
1522,Tesla,2020,NA,Electrico,Automatico,23793,Usado,32554.47,Model S
1523,BMW,2009,3,Gasolina,Automatico,146517,Usado,14358.66,X3
1524,Toyota,2004,1.8,Gasolina,Manual,134238,Usado,4853.86,Corolla
1528,Ford,2002,4,Gasolina,Automatico,126508,Usado,4541.67,Explorer
1529,Honda,2022,1.2,Gasolina,Manual,8424,Usado,19232.62,Fit
1530,Honda,2005,1.5,Gasolina,Manual,140622,Usado,5531.08,Fit
1531,Ford,2003,3.8,Gasolina,Manual,139941,Usado,7280.28,Mustang
1532,Mercedes,2017,4,Gasolina,Manual,68603,Usado,44415.92,GLC
1533,Honda,2008,1.5,Gasolina,Manual,140234,Usado,9232.65,Fit
1534,BMW,2016,2,Gasolina,Automatico,38291,Usado,28289.58,3 Series
1535,Toyota,2012,1.8,Gasolina,Manual,96241,Usado,12936.17,Corolla
1537,Tesla,2019,NA,Electrico,Automatico,48276,Usado,46950.41,Model S
1539,Honda,2012,2.4,Gasolina,Automatico,69016,Usado,11395.08,CR-V
1541,Audi,2021,1.4,Hibrido,Automatico,18669,Usado,28841,A3
1542,Toyota,2003,1.5,Hibrido,Automatico,135212,Usado,7098.63,Prius
1543,Toyota,2004,1.5,Hibrido,Automatico,137305,Usado,7208.52,Prius
1545,Ford,2008,4,Gasolina,Automatico,151524,Usado,11248.58,Explorer
1547,Ford,2012,1,Gasolina,Manual,102191,Usado,9349.22,Fiesta
1549,Audi,2012,4.2,Gasolina,Manual,75458,Usado,21364.38,Q7
1550,Mercedes,2021,4,Gasolina,Automatico,14739,Usado,46853.75,GLC
1551,Toyota,2020,1.8,Hibrido,Automatico,56321,Usado,22040.25,Prius
1552,Tesla,2022,NA,Electrico,Automatico,16956,Usado,46649.65,Model Y
1553,Audi,2018,3,Gasolina,Automatico,53871,Usado,30280.66,A4
1554,Ford,2002,1.5,Gasolina,Manual,131544,Usado,2115.53,Fiesta
1555,Ford,2009,1.25,Gasolina,Manual,89732,Usado,3486.59,Fiesta
1556,Toyota,2001,1.8,Gasolina,Automatico,110573,Usado,3388.2,Corolla
1557,BMW,2012,2,Gasolina,Manual,65558,Usado,18889.41,5 Series
1558,Tesla,2018,NA,Electrico,Automatico,49284,Usado,57298.82,Model X
1559,Honda,2016,2.2,Diesel,Manual,44814,Usado,18451.54,CR-V
1560,Ford,2020,1,Hibrido,Automatico,21793,Usado,7575.96,Fiesta
1561,Mercedes,2013,6.2,Gasolina,Manual,75458,Usado,21637.26,E-Class
1563,Ford,2020,1.5,Diesel,Manual,29296,Usado,8115.57,Fiesta
1564,BMW,2011,1.6,Gasolina,Manual,88977,Usado,19744.37,3 Series
1565,BMW,2010,3,Diesel,Automatico,138132,Usado,14254.61,3 Series
1567,Mercedes,2003,3.5,Gasolina,Automatico,141735,Usado,9084.37,C-Class
1568,Audi,2018,3,Diesel,Automatico,51259,Usado,29403,A4
1570,Tesla,2023,NA,Electrico,Automatico,21831,Usado,75422.95,Model S
1572,Honda,2012,2.4,Gasolina,Manual,78142,Usado,10548.73,Accord
1574,Honda,2001,1.3,Hibrido,Automatico,130850,Usado,4769.64,Civic
1576,Toyota,2003,3.3,Gasolina,Manual,142042,Usado,5864.86,Camry
1577,Tesla,2018,NA,Electrico,Automatico,32050,Usado,46441.53,Model X
1578,Audi,2016,1.4,Gasolina,Manual,20235,Usado,18075.3,A4
1579,Ford,2002,4,Gasolina,Automatico,177025,Usado,7193.82,Explorer
1580,Audi,2017,4,Diesel,Manual,40607,Usado,36776.45,Q7
1581,Ford,2007,2,Gasolina,Automatico,101416,Usado,4274.32,Fiesta
1582,BMW,2021,3,Diesel,Manual,26185,Usado,65421.84,5 Series
1585,Honda,2004,1.3,Gasolina,Manual,134895,Usado,5244.74,Fit
1586,Honda,2006,1.2,Gasolina,Manual,83105,Usado,4743.98,Fit
1587,Toyota,2020,2,Gasolina,Manual,62684,Usado,22390.55,Corolla
1589,Audi,2004,2.5,Diesel,Manual,121484,Usado,5977.04,A4
1590,BMW,2016,1.6,Gasolina,Automatico,25527,Usado,21737.42,3 Series
1591,Ford,2004,3.9,Gasolina,Automatico,168880,Usado,10465.83,Mustang
1592,Honda,2003,2.4,Gasolina,Automatico,164795,Usado,6911.31,CR-V
1593,Tesla,2021,NA,Electrico,Automatico,20695,Usado,40045.16,Model 3
1594,Honda,2018,1.5,Gasolina,Automatico,44448,Usado,19274.34,CR-V
1595,Ford,2020,2.3,Gasolina,Automatico,52212,Usado,23669.29,Explorer
1598,BMW,2021,3,Gasolina,Automatico,7334,Usado,33950.92,X3
1600,Audi,2014,1.6,Diesel,Manual,83396,Usado,9679.3,A3
1601,Audi,2011,3,Diesel,Automatico,82244,Usado,20869.52,Q5
1602,Mercedes,2021,3,Diesel,Manual,22927,Usado,50190.4,GLC
1603,Mercedes,2020,2.1,Diesel,Manual,36042,Usado,29181.86,C-Class
1604,Toyota,2021,3.5,Gasolina,Manual,27847,Usado,29138.77,Camry
1605,Honda,2010,1.5,Gasolina,Automatico,115664,Usado,7667.29,Fit
1606,Audi,2006,1.2,Gasolina,Automatico,93595,Usado,6677.48,A3
1610,Honda,2019,2.4,Gasolina,Manual,22953,Usado,12767.76,CR-V
1611,Mercedes,2008,3.5,Gasolina,Manual,121888,Usado,12626.61,C-Class
1612,BMW,2013,2,Gasolina,Manual,93025,Usado,21322.07,X3
1613,Toyota,2011,2.4,Gasolina,Manual,83663,Usado,11049.41,Corolla
1614,Honda,2005,1.4,Gasolina,Automatico,169243,Usado,6785.27,Civic
1616,Ford,2018,2,Gasolina,Automatico,53933,Usado,24260.48,Explorer
1617,Mercedes,2018,2.1,Diesel,Automatico,49681,Usado,31038.29,GLA
1619,Toyota,2011,2.4,Gasolina,Manual,64460,Usado,8169.01,Corolla
1620,Honda,2011,2.4,Gasolina,Automatico,50282,Usado,8444.48,CR-V
1621,Ford,2019,5.2,Gasolina,Automatico,32999,Usado,23083.52,Mustang
1622,Toyota,2005,2,Diesel,Manual,142923,Usado,6755.77,RAV4
1623,Mercedes,2022,1.6,Diesel,Manual,7493,Usado,43490.82,E-Class
1624,Toyota,2003,1.8,Gasolina,Manual,136813,Usado,5030.91,Corolla
1625,Honda,2005,1.2,Gasolina,Automatico,138738,Usado,5708.77,Fit
1626,Audi,2010,2.5,Gasolina,Manual,113485,Usado,8348.5,A3
1627,Toyota,2000,2,Diesel,Manual,152710,Usado,7612.12,RAV4
1628,Tesla,2023,NA,Electrico,Automatico,19434,Usado,72905.4,Model S
1629,Toyota,2022,2,Gasolina,Automatico,12232,Usado,24037.55,Camry
1631,Mercedes,2010,2.1,Diesel,Manual,76728,Usado,7207.35,C-Class
1632,Ford,2018,2.3,Gasolina,Manual,52785,Usado,27463.46,Mustang
1633,Mercedes,2017,4,Gasolina,Automatico,44386,Usado,39786.32,E-Class
1634,BMW,2016,2,Gasolina,Manual,25947,Usado,23700.38,5 Series
1635,Honda,2018,1.5,Hibrido,Automatico,42272,Usado,15644.93,Fit
1636,Honda,2020,1.3,Gasolina,Manual,24246,Usado,10934.03,Fit
1637,Audi,2013,4.2,Gasolina,Automatico,73868,Usado,22015.45,Q7
1638,Audi,2017,3,Hibrido,Automatico,60295,Usado,51432.33,Q7
1639,Honda,2018,2,Gasolina,Manual,24447,Usado,12889.49,Accord
1641,Audi,2014,3.6,Gasolina,Manual,98242,Usado,27060.52,Q7
1642,Ford,2003,1.6,Gasolina,Manual,170120,Usado,3217.73,Fiesta
1644,Honda,2012,2.4,Gasolina,Automatico,55627,Usado,9286.18,CR-V
1646,Honda,2015,2.2,Diesel,Manual,62300,Usado,9844.94,CR-V
1647,BMW,2008,3,Diesel,Automatico,114126,Usado,11229.91,3 Series
1648,Toyota,2007,2.2,Diesel,Manual,97290,Usado,7105.47,RAV4
1649,Mercedes,2019,4,Gasolina,Automatico,54867,Usado,40605.34,GLC
1650,Honda,2012,1.8,Gasolina,Manual,106100,Usado,13545.02,Civic
1651,Toyota,2016,2,Diesel,Automatico,57690,Usado,25247.81,RAV4
1652,Audi,2016,3,Diesel,Manual,36879,Usado,27160.52,Q5
1653,Toyota,2016,2.5,Diesel,Manual,60295,Usado,24670.9,RAV4
1655,Honda,2007,1.5,Gasolina,Automatico,136282,Usado,9368.3,Fit
1658,Audi,2002,1.8,Gasolina,Automatico,164016,Usado,9346.12,A4
1659,Honda,2004,1.3,Hibrido,Automatico,158380,Usado,6214.93,Civic
1660,Mercedes,2012,2.5,Gasolina,Manual,83892,Usado,20472.95,C-Class
1661,Audi,2014,2.7,Diesel,Manual,69889,Usado,13977.75,A4
1662,Ford,2013,5,Gasolina,Automatico,79252,Usado,16642.91,Mustang
1663,Toyota,2022,2.2,Diesel,Automatico,17028,Usado,31262.15,RAV4
1665,Mercedes,2017,1.5,Gasolina,Automatico,36048,Usado,30643.61,C-Class
1666,Ford,2021,1.1,Gasolina,Automatico,17453,Usado,15730.28,Fiesta
1667,Honda,2021,2,Hibrido,Automatico,18779,Usado,30152.1,CR-V
1668,BMW,2010,3,Diesel,Manual,140403,Usado,17592.38,X5
1669,Audi,2002,3,Gasolina,Automatico,107310,Usado,5252.72,A4
1670,Toyota,2021,1.8,Hibrido,Automatico,21762,Usado,28732.17,Prius
1671,Audi,2009,1.2,Gasolina,Manual,127183,Usado,9718.3,A3
1673,Honda,2020,2,Hibrido,Automatico,20028,Usado,12607.76,CR-V
1675,Toyota,2011,1.8,Hibrido,Automatico,104375,Usado,16111,Prius
1676,Honda,2001,2,Gasolina,Automatico,169314,Usado,7178.23,CR-V
1677,Audi,2008,3.2,Gasolina,Automatico,133707,Usado,10889.2,A3
1678,BMW,2023,3,Diesel,Manual,19324,Usado,57189.33,5 Series
1679,Mercedes,2002,3,Diesel,Manual,114673,Usado,6283.89,C-Class
1680,Honda,2023,2,Gasolina,Manual,12911,Usado,23164.28,Accord
1681,Mercedes,2014,2.1,Diesel,Manual,68278,Usado,21311.01,GLA
1682,Honda,2002,1.7,Diesel,Manual,184185,Usado,7209.26,Civic
1683,BMW,2018,1.6,Gasolina,Manual,31270,Usado,23509.86,3 Series
1684,Mercedes,2017,3,Diesel,Automatico,18248,Usado,24526.27,GLC
1685,Ford,2007,4,Gasolina,Automatico,123178,Usado,8484.89,Explorer
1686,Toyota,2016,2,Gasolina,Manual,53282,Usado,22987.7,RAV4
1687,Ford,2007,4.6,Gasolina,Automatico,140164,Usado,13406.91,Mustang
1688,Audi,2006,2,Diesel,Manual,118480,Usado,11310.04,A4
1689,BMW,2006,3,Diesel,Manual,113212,Usado,10566.41,X3
1690,Ford,2002,4.6,Gasolina,Manual,130959,Usado,6446.16,Mustang
1691,Honda,2000,1.6,Gasolina,Manual,117843,Usado,3892.14,Civic
1692,Audi,2003,1.8,Gasolina,Automatico,133038,Usado,6767.68,A3
1694,Ford,2000,1,Gasolina,Automatico,166014,Usado,3255.41,Fiesta
1695,Ford,2014,1,Gasolina,Manual,99799,Usado,11306.55,Focus
1696,BMW,2004,3,Gasolina,Manual,161838,Usado,11183.79,X5
1697,Toyota,2012,1.8,Gasolina,Automatico,69889,Usado,9432.48,Corolla
1698,Ford,2007,5.4,Gasolina,Manual,134860,Usado,12171.77,Mustang
1700,Ford,2004,3.8,Gasolina,Automatico,142864,Usado,7929.26,Mustang
1701,Mercedes,2008,5,Gasolina,Automatico,90865,Usado,11065.32,E-Class
1702,Honda,2000,1.8,Gasolina,Manual,115860,Usado,3793,Civic
1707,Audi,2022,NA,Electrico,Automatico,5099,Como Nuevo,23141.45,A3
1708,Toyota,2008,1.8,Gasolina,Manual,131425,Usado,8275.16,Corolla
1709,Honda,2001,1.5,Gasolina,Automatico,137183,Usado,5627.11,Fit
1710,BMW,2013,1.6,Gasolina,Automatico,84878,Usado,24905.53,5 Series
1712,BMW,2003,3,Gasolina,Automatico,157997,Usado,11339.69,X5
1713,Ford,2005,4,Gasolina,Automatico,136811,Usado,5082.56,Explorer
1714,Ford,2010,4,Gasolina,Automatico,149931,Usado,14560.56,Mustang
1716,Ford,2007,4.6,Gasolina,Automatico,113382,Usado,7529.78,Explorer
1717,Toyota,2002,3.3,Gasolina,Manual,107307,Usado,3911.01,Camry
1718,Mercedes,2013,4.7,Gasolina,Manual,90045,Usado,26013.59,E-Class
1719,Ford,2012,2.3,Gasolina,Manual,103635,Usado,11817.97,Focus
1720,Audi,2012,1.8,Gasolina,Manual,63566,Usado,12713.24,A4
1721,Ford,2001,3.9,Gasolina,Manual,166915,Usado,9784.93,Mustang
1722,Honda,2012,1.3,Gasolina,Manual,99333,Usado,12755.53,Fit
1723,Toyota,2018,1.8,Gasolina,Manual,59550,Usado,21700.92,Corolla
1725,Honda,2015,2,Hibrido,Automatico,104078,Usado,14026.34,Accord
1726,Audi,2001,2.5,Diesel,Manual,119844,Usado,5864.25,A4
1727,Toyota,2007,2.2,Diesel,Manual,97622,Usado,7136.37,RAV4
1728,Toyota,2016,1.8,Hibrido,Automatico,32460,Usado,16528.25,Prius
1729,Toyota,2022,2,Gasolina,Manual,10833,Usado,23866.65,Corolla
1730,Toyota,2001,1.5,Hibrido,Automatico,133038,Usado,6984.5,Prius
1731,Toyota,2009,1.5,Hibrido,Automatico,98799,Usado,8375.88,Prius
1732,Audi,2015,3.2,Gasolina,Manual,58224,Usado,11644.76,A4
1733,Ford,2005,2,Gasolina,Manual,162680,Usado,5719.35,Focus
1734,Honda,2001,1.7,Gasolina,Automatico,169312,Usado,6788.88,Civic
1735,Toyota,2001,1.8,Gasolina,Manual,119258,Usado,4685.1,RAV4
1739,Honda,2001,2,Gasolina,Manual,127459,Usado,4482.07,Accord
1741,BMW,2002,4.9,Gasolina,Automatico,137576,Usado,8702.31,5 Series
1742,BMW,2007,4,Gasolina,Automatico,106341,Usado,10249.01,3 Series
1743,Ford,2022,1.1,Gasolina,Manual,15775,Usado,14309.87,Fiesta
1744,Mercedes,2013,2.1,Hibrido,Automatico,64966,Usado,19414.38,E-Class
1745,Mercedes,2023,1.5,Hibrido,Automatico,0,Nuevo,42347.62,C-Class
1746,Honda,2022,2,Hibrido,Automatico,20098,Usado,27340.98,Accord
1747,BMW,2021,2,Gasolina,Manual,20119,Usado,61166.06,X5
1748,Ford,2006,4.6,Gasolina,Manual,131852,Usado,11833.32,Mustang
1749,Audi,2020,1.4,Gasolina,Manual,72791,Usado,20063.45,A3
1750,BMW,2006,2,Gasolina,Manual,133106,Usado,12972.75,3 Series
1751,Ford,2000,5.4,Gasolina,Automatico,148105,Usado,8440.25,Mustang
1752,Ford,2016,3.7,Gasolina,Manual,21123,Usado,18695.47,Mustang
1753,Toyota,2008,3.5,Gasolina,Manual,116311,Usado,8371.74,Camry
1754,Audi,2020,1.4,Gasolina,Manual,25280,Usado,19689.66,A4
1755,Toyota,2012,1.8,Gasolina,Manual,79704,Usado,10455.67,Corolla
1757,Toyota,2018,1.8,Gasolina,Manual,45511,Usado,18612.34,Corolla
1758,Tesla,2020,NA,Electrico,Automatico,39471,Usado,30774.59,Model 3
1759,Toyota,2018,3.5,Gasolina,Automatico,50543,Usado,20296.93,Camry
1760,Tesla,2021,NA,Electrico,Automatico,25205,Usado,78965.13,Model S
1761,BMW,2016,4.4,Gasolina,Automatico,40379,Usado,34314.25,5 Series
1762,Mercedes,2022,2,Hibrido,Automatico,16112,Usado,47834.21,GLC
1763,Ford,2022,1.5,Gasolina,Automatico,11201,Usado,13104.47,Fiesta
1765,Audi,2009,4.2,Diesel,Manual,142161,Usado,17163.87,Q7
1766,Toyota,2003,3,Gasolina,Manual,133256,Usado,5370.65,Camry
1768,Audi,2021,3,Gasolina,Automatico,24265,Usado,45255.48,A4
1769,Mercedes,2019,2,Diesel,Manual,34385,Usado,33163.8,E-Class
1770,Mercedes,2019,1.5,Diesel,Manual,28473,Usado,22491.15,GLA
1771,Toyota,2017,3.5,Gasolina,Automatico,26853,Usado,14327,Camry
1772,Honda,2013,2,Gasolina,Automatico,107860,Usado,17512.89,CR-V
1773,Toyota,2017,1.8,Gasolina,Automatico,62897,Usado,23559.13,Corolla
1774,BMW,2013,3,Hibrido,Automatico,89799,Usado,20947.26,3 Series
1775,Tesla,2019,NA,Electrico,Automatico,61154,Usado,64777,Model X
1776,Ford,2020,2.3,Gasolina,Automatico,52164,Usado,23652.73,Explorer
1777,Honda,2023,1.5,Gasolina,Manual,10386,Usado,19939.11,Fit
1778,Toyota,2014,2,Gasolina,Automatico,83942,Usado,12695.9,Camry
1779,Audi,2021,2,Diesel,Automatico,11676,Usado,60912.19,Q7
1780,Honda,2003,2.4,Gasolina,Automatico,153944,Usado,6270.43,Accord
1782,Honda,2022,1.5,Gasolina,Manual,27387,Usado,26059.35,Civic
1784,Toyota,2017,1.8,Hibrido,Automatico,32933,Usado,16637.53,Prius
1786,Honda,2022,2,Hibrido,Automatico,11119,Usado,21213.09,Civic
1787,Audi,2013,3,Gasolina,Automatico,98150,Usado,28389.43,Q7
1790,Tesla,2023,NA,Electrico,Automatico,22767,Usado,41173.41,Model 3
1791,Mercedes,2001,5.4,Gasolina,Automatico,131694,Usado,8161.9,C-Class
1793,Audi,2008,1.9,Diesel,Automatico,108986,Usado,8293.48,A3
1795,Toyota,2016,2.2,Diesel,Manual,32341,Usado,17961.86,RAV4
1796,Ford,2014,1.5,Diesel,Manual,56336,Usado,5528.02,Fiesta
1797,Honda,2016,1.5,Hibrido,Automatico,57777,Usado,19226.5,Fit
1799,Tesla,2021,NA,Electrico,Automatico,10105,Usado,43985.31,Model Y
1800,Audi,2005,1.9,Diesel,Automatico,139755,Usado,7594.84,A4
1801,Honda,2016,2,Gasolina,Manual,33353,Usado,14670.54,Accord
1802,Tesla,2022,NA,Electrico,Automatico,10946,Usado,44312.45,Model Y
1803,Mercedes,2023,1.6,Gasolina,Manual,15178,Usado,54248.67,E-Class
1804,BMW,2017,4.4,Gasolina,Manual,33405,Usado,31745.28,X5
1806,Ford,2008,2,Gasolina,Automatico,88931,Usado,3618.86,Fiesta
1807,Honda,2005,1.6,Gasolina,Manual,174200,Usado,6710.01,Civic
1808,Ford,2004,4.6,Gasolina,Automatico,173501,Usado,7008.78,Explorer
1809,Honda,2011,2.2,Diesel,Automatico,96237,Usado,15682.32,CR-V
1811,Toyota,2000,1.6,Gasolina,Automatico,110184,Usado,3360.15,Corolla
1813,Tesla,2018,NA,Electrico,Automatico,28474,Usado,35306.95,Model S
1814,Ford,2008,1.4,Gasolina,Automatico,81902,Usado,3249.84,Fiesta
1815,BMW,2001,2.9,Diesel,Automatico,133038,Usado,8285.36,5 Series
1816,BMW,2011,2,Diesel,Automatico,99333,Usado,23823.28,X3
1818,Honda,2003,2,Gasolina,Manual,175846,Usado,7203.86,CR-V
1819,Ford,2017,1.25,Gasolina,Manual,21476,Usado,7177.17,Fiesta
1820,Audi,2014,2,Gasolina,Manual,118027,Usado,16605.33,A3
1821,Ford,2018,2,Diesel,Manual,45649,Usado,11730.78,Focus
1822,Honda,2012,1.3,Hibrido,Automatico,101107,Usado,13610.58,Fit
1825,BMW,2005,3,Diesel,Automatico,126089,Usado,7646.92,5 Series
1826,Tesla,2015,NA,Electrico,Automatico,54885,Usado,60827.65,Model X
1827,Tesla,2023,NA,Electrico,Automatico,21925,Usado,40714.46,Model 3
1828,Toyota,2011,2,Gasolina,Manual,69071,Usado,11542.74,RAV4
1829,BMW,2018,3,Diesel,Automatico,46340,Usado,41179.67,X5
1830,Audi,2004,1.8,Gasolina,Manual,101166,Usado,5051.02,A3
1831,Mercedes,2016,1.6,Gasolina,Automatico,31584,Usado,24704.49,GLA
1832,Toyota,2022,1.8,Hibrido,Automatico,21291,Usado,28573.76,Prius
1834,Honda,2023,1.5,Gasolina,Manual,14493,Usado,23797.11,Accord
1835,Toyota,2022,3.5,Gasolina,Automatico,10553,Usado,23332.23,Camry
1836,Audi,2009,3,Diesel,Manual,98187,Usado,8773.36,A4
1837,Honda,2014,1.2,Gasolina,Manual,54642,Usado,7541.58,Fit
1839,Mercedes,2020,1.6,Gasolina,Manual,25399,Usado,28916,E-Class
1840,Honda,2020,2.6,Gasolina,Manual,44847,Usado,15466.36,Civic
1842,Ford,2012,1.25,Gasolina,Automatico,100063,Usado,9630.51,Fiesta
1843,Honda,2004,3,Gasolina,Automatico,127619,Usado,4715.6,Accord
1844,Honda,2000,2,Gasolina,Automatico,124257,Usado,4517.07,CR-V
1845,Mercedes,2023,3,Hibrido,Automatico,20272,Usado,50803.98,GLC
1846,Ford,2011,2,Gasolina,Automatico,67978,Usado,7416.92,Focus
1849,Audi,2003,1.8,Gasolina,Automatico,163077,Usado,8147.6,A3
1850,Honda,2014,2.4,Gasolina,Manual,64829,Usado,8730.05,Civic
1851,Ford,2008,4.6,Gasolina,Automatico,92194,Usado,7740.46,Mustang
1852,Ford,2020,1.5,Diesel,Manual,40933,Usado,9511.93,Fiesta
1853,Tesla,2019,NA,Electrico,Automatico,27403,Usado,34677.12,Model S
1854,Mercedes,2018,1.5,Gasolina,Automatico,22122,Usado,28735.02,E-Class
1855,BMW,2018,2,Hibrido,Automatico,47489,Usado,41876.68,X5
1857,Mercedes,2004,1.8,Gasolina,Manual,121349,Usado,6868.02,C-Class
1858,Toyota,2009,1.5,Hibrido,Automatico,90745,Usado,7711.49,Prius
1859,Audi,2016,4,Gasolina,Automatico,26366,Usado,29344.25,Q7
1860,Mercedes,2004,2.6,Gasolina,Manual,106577,Usado,5575.5,C-Class
1861,Audi,2021,3,Gasolina,Automatico,24678,Usado,77294.44,Q7
1862,BMW,2015,1.6,Gasolina,Automatico,73267,Usado,16607.51,3 Series
1864,BMW,2008,5,Gasolina,Automatico,118860,Usado,14104.44,5 Series
1866,Toyota,2014,2,Diesel,Automatico,98386,Usado,16224.1,RAV4
1867,Honda,2015,2.4,Gasolina,Manual,102349,Usado,13171.14,Accord
1869,Toyota,2013,1.8,Hibrido,Automatico,91862,Usado,14578.12,Prius
1872,BMW,2008,2,Gasolina,Automatico,116197,Usado,11490.85,3 Series
1873,Audi,2006,1.8,Gasolina,Manual,132908,Usado,13113.49,A4
1876,Toyota,2017,2.5,Diesel,Automatico,51114,Usado,23590.7,RAV4
1877,Ford,2004,5.4,Gasolina,Automatico,111020,Usado,4824.5,Mustang
1878,Audi,2012,3.2,Gasolina,Manual,53603,Usado,14588.31,Q5
1881,Honda,2015,3.5,Gasolina,Automatico,72410,Usado,10424.18,Accord
1882,BMW,2008,4,Gasolina,Automatico,149954,Usado,15744.26,3 Series
1883,Honda,2008,2.2,Diesel,Automatico,88912,Usado,6185.8,CR-V
